motor,target_ratio,actual_ratio,gearbox,mass,efficiency,cost,ratio_error
MN8014,8.2,8.198198198198199,CPG,0.907,0.942,-0.3139102211211599,0.0018018018018004511
MN8014,8.3,8.297872340425531,CPG,0.975,0.959,-0.299322637582337,0.002127659574469476
MN8014,8.4,8.4,CPG,0.944,0.948,-0.3234013946489163,0.0
MN8014,8.5,8.5,CPG,0.972,0.956,-0.3197551514959589,0.0
MN8014,8.6,8.6,CPG,0.973,0.948,-0.3139756415098019,0.0
MN8014,8.7,8.7,CPG,0.987,0.953,-0.3129725219853249,0.0
MN8014,8.8,8.8,CPG,0.97,0.948,-0.3149032278370405,0.0
MN8014,8.9,8.90625,CPG,0.991,0.954,-0.2499009822510675,0.006249999999999645
MN8014,9.0,8.999999999999998,CPG,0.929,0.939,-0.3228196680472052,1.7763568394002505e-15
MN8014,9.1,9.1,CPG,0.971,0.945,-0.3125854054965552,0.0
MN8014,9.2,9.2,CPG,1.015,0.95,-0.3018136691012334,0.0
MN8014,9.3,9.306122448979592,CPG,0.992,0.945,-0.2445302689935934,0.0061224489795908
MN8014,9.4,9.4,CPG,1.016,0.951,-0.3021358989038258,0.0
MN8014,9.5,9.5,CPG,1.024,0.954,-0.3010883336383536,0.0
MN8014,9.6,9.6,CPG,1.006,0.951,-0.305508652508138,0.0
MN8014,9.7,9.696969696969695,CPG,1.0,0.95,-0.2760598936076375,0.003030303030303827
MN8014,9.8,9.8,CPG,1.017,0.952,-0.3024929077983585,0.0
MN8014,9.9,9.896825396825395,CPG,1.011,0.945,-0.2681065584794029,0.0031746031746049397
MN8014,10.0,10.0,CPG,0.976,0.941,-0.3085385844704424,0.0
MN8014,10.1,10.096153846153848,CPG,1.023,0.95,-0.2608303936893815,0.003846153846151168
MN8014,10.2,10.2,CPG,1.027,0.952,-0.2988384574038921,0.0
MN8014,10.3,10.29810298102981,CPG,1.038,0.954,-0.2777212848045695,0.001897018970190345
MN8014,10.4,10.4,CPG,1.065,0.953,-0.2868957922335793,0.0
MN8014,10.5,10.5,CPG,1.038,0.944,-0.2902687185302234,0.0
MN8014,10.6,10.603658536585366,CPG,1.072,0.951,-0.2468950351172298,0.003658536585366079
MN8014,10.7,10.703448275862067,CPG,1.05,0.948,-0.2545669612887777,0.003448275862067973
MN8014,10.8,10.8,CPG,1.056,0.945,-0.2844704367029708,0.0
MN8014,10.9,10.89,CPG,1.049,0.949,-0.1899794502094696,0.009999999999999787
MN8014,11.0,11.0,CPG,1.058,0.951,-0.2881963534967488,0.0
MN8014,11.1,11.099099099099098,CPG,1.062,0.941,-0.2711233680567969,0.0009009009009020019
MN8014,11.2,11.2,CPG,1.034,0.937,-0.2863651977564153,0.0
MN8014,11.3,11.302083333333334,CPG,1.094,0.949,-0.253592718074544,0.002083333333333215
MN8014,11.4,11.410714285714285,CPG,1.006,0.935,-0.1870521273981922,0.010714285714284344
MN8014,11.5,11.5,CPG,1.103,0.947,-0.2705769485745072,0.0
MN8014,11.6,11.614617940199336,CPG,1.127,0.948,-0.1171678650628662,0.014617940199336488
MN8014,11.7,11.700980392156865,CPG,1.077,0.939,-0.2642594593062248,0.0009803921568654062
MN8014,11.8,11.801242236024844,CPG,1.13,0.949,-0.2507445141326144,0.0012422360248436348
MN8014,11.9,11.902597402597404,CPG,1.133,0.949,-0.2357379166951747,0.0025974025974040416
MN8014,12.0,12.0,CPG,1.087,0.944,-0.2740727900675918,0.0
MN8014,12.1,12.088145896656536,CPG,1.136,0.95,-0.1427871129681598,0.011854103343463152
MN8014,12.2,12.19047619047619,CPG,1.139,0.949,-0.1647788938959415,0.00952380952380949
MN8014,12.3,12.308970099667777,CPG,1.142,0.948,-0.1686341081998704,0.008970099667775955
MN8014,12.4,12.4,CPG,1.135,0.941,-0.2555726474279626,0.0
MN8014,12.5,12.5,CPG,1.115,0.945,-0.2650260391089601,0.0
MN8014,12.6,12.597402597402596,CPG,1.148,0.949,-0.2307655741126179,0.0025974025974040416
MN8014,12.7,12.70408163265306,CPG,1.069,0.939,-0.2355712405021637,0.004081632653059941
MN8014,12.8,12.7875,CPG,1.143,0.944,-0.1302222074074314,0.012500000000001066
MN8014,12.9,12.892857142857142,CPG,1.157,0.947,-0.1809778093356944,0.007142857142858006
MN8014,13.0,13.0,CPG,1.108,0.936,-0.2613951298384901,0.0
MN8014,13.1,13.090909090909088,CPG,1.103,0.938,-0.1736882130769341,0.009090909090911481
MN8014,13.2,13.181184668989546,CPG,1.162,0.947,-0.0629696899457025,0.01881533101045285
MN8014,13.3,13.291666666666666,CPG,1.12,0.934,-0.1729354663532817,0.008333333333334636
MN8014,13.4,13.370689655172416,CPG,1.16,0.943,0.0438369576571007,0.02931034482758399
MN8014,13.5,13.5,CPG,1.144,0.946,-0.2565346688318592,0.0
MN8014,13.6,13.6,CPG,1.158,0.944,-0.2501944643401883,0.0
MN8014,13.7,13.666666666666666,CPG,1.115,0.938,0.0732017858025498,0.033333333333333215
MN8014,13.8,13.812244897959184,CPG,1.186,0.944,-0.1185509664464481,0.012244897959183376
MN8014,13.9,13.87192118226601,CPG,1.172,0.94,0.0380262750222943,0.02807881773398968
MN8014,14.0,13.995535714285714,CPG,1.177,0.942,-0.1982009276452608,0.004464285714286476
MN8014,14.1,14.095238095238097,CPG,1.189,0.945,-0.1928156359912308,0.004761904761902969
MN8014,14.2,14.21551724137931,CPG,1.175,0.943,-0.0889727161262727,0.01551724137931032
MN8014,14.3,14.285714285714285,CPG,1.137,0.934,-0.1076386838317833,0.014285714285716011
MN8014,14.4,14.414746543778802,CPG,1.214,0.941,-0.0826116652622597,0.014746543778802135
MN8014,14.5,14.53061224489796,CPG,1.192,0.939,0.0705904358924942,0.03061224489795933
MN8014,14.6,14.609195402298852,CPG,1.139,0.935,-0.1585454912685566,0.009195402298852073
MN8014,14.7,14.6875,CPG,1.214,0.942,-0.105335692535534,0.01249999999999929
MN8014,14.8,14.79310344827586,CPG,1.232,0.939,-0.1538387646732649,0.0068965517241412755
MN8014,14.9,14.875,CPG,1.193,0.942,0.0123774725690112,0.025000000000000355
MN8014,15.0,14.96103896103896,CPG,1.215,0.943,0.1591906441869999,0.03896103896103931
MN8014,15.1,15.057142857142855,CPG,1.231,0.94,0.2049550293760417,0.04285714285714448
MN8014,15.2,15.235294117647058,CPG,1.217,0.943,0.122601902002131,0.0352941176470587
MN8014,15.3,15.32258064516129,CPG,1.231,0.941,0.0015933048014053,0.022580645161289326
MN8014,15.4,15.32258064516129,CPG,1.231,0.941,0.0015933048014053,0.07741935483871032
MN8014,15.5,15.489795918367347,CPG,1.253,0.938,-0.1134022648029257,0.010204081632652517
MN8014,15.6,15.589285714285714,CPG,1.232,0.942,-0.117465796244975,0.01071428571428612
MN8014,15.7,15.74384236453202,CPG,1.251,0.939,0.2217503886533282,0.043842364532020284
MN8014,15.8,15.74384236453202,CPG,1.251,0.939,0.2217503886533282,0.05615763546798114
MN8014,15.9,16.0,CPG,1.249,0.94,0.7823472168400867,0.09999999999999964
MN8014,16.0,16.0,CPG,1.249,0.94,0.7823472168400867,0.0
MN8014,16.1,16.11111111111111,WPG,1.13,0.895,16.125142580584598,0.011111111111109295
MN8014,16.2,16.258064516129032,CPG,1.249,0.941,0.3622455625898288,0.05806451612903274
MN8014,16.3,16.258064516129032,CPG,1.249,0.941,0.3622455625898288,0.04193548387096868
MN8014,16.4,16.479591836734695,CPG,1.271,0.938,0.5867284247609641,0.07959183673469639
MN8014,16.5,16.479591836734695,CPG,1.271,0.938,0.5867284247609641,0.020408163265305035
MN8014,16.6,16.615384615384617,WPG,1.271,0.9,20.368479387079752,0.01538461538461533
MN8014,16.7,16.724137931034484,CPG,1.269,0.939,0.0307754500518504,0.024137931034484694
MN8014,16.8,16.724137931034484,CPG,1.269,0.939,0.0307754500518504,0.07586206896551673
MN8014,16.9,16.90909090909091,WPG,1.2,0.881,16.08890101364554,0.009090909090911481
MN8014,17.0,16.96969696969697,WPG,1.233,0.919,21.22504545144045,0.030303030303031164
MN8014,17.1,17.1,WPG,1.246,0.904,23.207469399063054,0.0
MN8014,17.2,17.185185185185187,WPG,1.203,0.908,15.105499037801588,0.014814814814812394
MN8014,17.3,17.333333333333332,WPG,1.248,0.914,22.461340547742456,0.03333333333333144
MN8014,17.4,17.333333333333332,WPG,1.248,0.914,22.461340547742456,0.06666666666666643
MN8014,17.5,17.5,CPG,1.29,0.938,2.7969920478815853,0.0
MN8014,17.6,17.571428571428573,WPG,1.259,0.899,22.08071534676673,0.02857142857142847
MN8014,17.7,17.704545454545453,WPG,1.261,0.906,21.98264221588433,0.004545454545453964
MN8014,17.8,17.82716049382716,WPG,1.268,0.908,23.97545701799785,0.027160493827160792
MN8014,17.9,17.88888888888889,WPG,1.159,0.877,13.05033326648458,0.011111111111109295
MN8014,18.0,18.0,WPG,1.187,0.879,17.720655568788107,0.0
MN8014,18.1,18.05128205128205,WPG,1.241,0.855,17.16500286584879,0.04871794871795032
MN8014,18.2,18.22222222222222,WPG,1.276,0.911,22.412574781464837,0.022222222222222143
MN8014,18.3,18.22222222222222,WPG,1.276,0.911,22.412574781464837,0.07777777777777928
MN8014,18.4,18.416666666666668,WPG,1.243,0.882,15.75317409746748,0.016666666666669272
MN8014,18.5,18.5,WPG,1.296,0.901,25.874214683614127,0.0
MN8014,18.6,18.6,WPG,1.201,0.895,17.21875020851881,0.0
MN8014,18.7,18.7012987012987,WPG,1.299,0.897,24.156232640425277,0.0012987012987011326
MN8014,18.8,18.742857142857144,WPG,1.311,0.874,24.3584179831537,0.05714285714285694
MN8014,18.9,18.88888888888889,WPG,1.31,0.887,24.7537380915513,0.011111111111109295
MN8014,19.0,19.0,WPG,1.307,0.911,25.379983041036315,0.0
MN8014,19.1,19.133333333333333,WPG,1.306,0.914,23.361913886308045,0.03333333333333144
MN8014,19.2,19.2,WPG,1.317,0.883,28.371182062066648,0.0
MN8014,19.3,19.33333333333333,WPG,1.226,0.877,19.76858772135274,0.033333333333327886
MN8014,19.4,19.40625,WPG,1.195,0.875,14.772084723609762,0.006250000000001421
MN8014,19.5,19.52777777777778,WPG,1.33,0.905,27.077822911510392,0.027777777777778567
MN8014,19.6,19.6,WPG,1.205,0.851,14.813036755691328,0.0
MN8014,19.7,19.692307692307693,WPG,1.344,0.873,26.275146202345077,0.007692307692305889
MN8014,19.8,19.753086419753085,WPG,1.33,0.908,24.998546053158528,0.04691358024691539
MN8014,19.9,19.91111111111111,WPG,1.283,0.895,17.82901698163058,0.011111111111112848
MN8014,20.0,20.0,WPG,1.251,0.852,20.333716360293245,0.0
MN8014,20.1,20.09090909090909,WPG,1.352,0.885,27.06456389152645,0.009090909090911481
MN8014,20.2,20.25,WPG,1.346,0.898,29.191567687200376,0.05000000000000071
MN8014,20.3,20.25,WPG,1.346,0.898,29.191567687200376,0.05000000000000071
MN8014,20.4,20.428571428571427,WPG,1.353,0.916,26.237812635958583,0.02857142857142847
MN8014,20.5,20.5,WPG,1.381,0.853,27.257702848912256,0.0
MN8014,20.6,20.58333333333333,WPG,1.362,0.901,27.04785439412873,0.016666666666672825
MN8014,20.7,20.727272727272727,WPG,1.367,0.912,27.55292459838805,0.027272727272727337
MN8014,20.8,20.8,WPG,1.31,0.879,19.03931919393388,0.0
MN8014,20.9,20.923076923076923,WPG,1.319,0.855,18.48138111766946,0.02307692307692477
MN8014,21.0,21.0,WPG,1.235,0.875,15.318712987056854,0.0
MN8014,21.1,21.142857142857142,WPG,1.385,0.907,29.13204971743007,0.04285714285714093
MN8014,21.2,21.25,WPG,1.282,0.889,21.955235651420917,0.05000000000000071
MN8014,21.3,21.25,WPG,1.282,0.889,21.955235651420917,0.05000000000000071
MN8014,21.4,21.357142857142858,WPG,1.2,0.871,16.94155714436013,0.04285714285714093
MN8014,21.5,21.53333333333333,WPG,1.405,0.883,29.83697563433602,0.03333333333333144
MN8014,21.6,21.60606060606061,WPG,1.294,0.852,21.10494062652614,0.006060606060607654
MN8014,21.7,21.714285714285715,WPG,1.395,0.901,31.05049997943199,0.014285714285716011
MN8014,21.8,21.77777777777778,WPG,1.396,0.908,26.06311549421305,0.022222222222222143
MN8014,21.9,21.923076923076923,WPG,1.448,0.889,25.1745914923491,0.02307692307692477
MN8014,22.0,22.0,WPG,1.206,0.829,13.729094228017487,0.0
MN8014,22.1,22.10909090909091,WPG,1.354,0.869,21.4622207416672,0.009090909090907928
MN8014,22.2,22.257142857142856,WPG,1.418,0.895,27.915317157228216,0.05714285714285694
MN8014,22.3,22.272727272727277,WPG,1.327,0.847,24.30026520553032,0.027272727272723785
MN8014,22.4,22.38888888888889,WPG,1.313,0.877,21.186214308531213,0.011111111111109295
MN8014,22.5,22.5,WPG,1.318,0.894,23.02474874021188,0.0
MN8014,22.6,22.5625,WPG,1.435,0.898,30.529598091616133,0.03750000000000142
MN8014,22.7,22.666666666666668,WPG,1.328,0.878,24.523430483853502,0.03333333333333144
MN8014,22.8,22.814814814814813,WPG,1.282,0.849,17.176935897867388,0.014814814814812394
MN8014,22.9,22.857142857142858,WPG,1.221,0.843,14.94305399636183,0.04285714285714093
MN8014,23.0,23.0,WPG,1.336,0.851,23.270436055163252,0.0
MN8014,23.1,23.142857142857142,WPG,1.494,0.874,27.02132595549874,0.04285714285714093
MN8014,23.2,23.22222222222222,WPG,1.493,0.887,27.326335334973905,0.022222222222222143
MN8014,23.3,23.296296296296298,WPG,1.385,0.881,22.89834894568225,0.0037037037037030984
MN8014,23.4,23.4,WPG,1.458,0.907,30.29414025958024,0.0
MN8014,23.5,23.59183673469388,WPG,1.354,0.885,25.20626615381817,0.09183673469388154
MN8014,23.6,23.59183673469388,WPG,1.354,0.885,25.20626615381817,0.008163265306119882
MN8014,23.7,23.68,WPG,1.4,0.867,23.668978902001868,0.019999999999999574
MN8014,23.8,23.8,WPG,1.373,0.844,26.77827022067367,0.0
MN8014,23.9,23.916666666666668,WPG,1.473,0.905,29.43003614212005,0.016666666666669272
MN8014,24.0,24.0,WPG,1.475,0.902,34.11868778283406,0.0
MN8014,24.1,24.126984126984127,WPG,1.489,0.902,32.386135147934816,0.026984126984125112
MN8014,24.2,24.181818181818183,WPG,1.327,0.801,19.181039390951064,0.018181818181815856
MN8014,24.3,24.369230769230768,WPG,1.536,0.873,29.14122217426331,0.06923076923076721
MN8014,24.4,24.369230769230768,WPG,1.536,0.873,29.14122217426331,0.03076923076923066
MN8014,24.5,24.571428571428573,WPG,1.495,0.895,29.2241000286456,0.07142857142857295
MN8014,24.6,24.571428571428573,WPG,1.495,0.895,29.2241000286456,0.02857142857142847
MN8014,24.7,24.703703703703702,WPG,1.329,0.849,17.84375872748625,0.0037037037037030984
MN8014,24.8,24.8,WPG,1.386,0.851,24.135763571954485,0.0
MN8014,24.9,24.88888888888889,WPG,1.548,0.818,34.886275062038585,0.011111111111109295
MN8014,25.0,25.0,WPG,1.297,0.843,21.361508718300048,0.0
MN8014,25.1,25.107142857142858,WPG,1.514,0.895,34.99006547139437,0.007142857142856229
MN8014,25.2,25.142857142857142,WPG,1.405,0.874,28.129839995120506,0.05714285714285694
MN8014,25.3,25.27777777777778,WPG,1.427,0.813,28.403660545921337,0.022222222222222143
MN8014,25.5,25.5,WPG,1.408,0.878,25.80428887429832,0.0
MN8014,25.6,25.6,WPG,1.414,0.865,26.321741458006358,0.0
MN8014,25.7,25.666666666666668,WPG,1.431,0.842,29.8056067647072,0.03333333333333144
MN8014,25.8,25.8,WPG,1.542,0.871,31.570302869473032,0.0
MN8014,25.9,25.88235294117647,WPG,1.614,0.82,32.598203147566515,0.017647058823527573
MN8014,26.0,26.0,WPG,1.558,0.881,34.890696181237544,0.0
MN8014,26.1,26.133333333333333,WPG,1.453,0.732,20.08759721938542,0.03333333333333144
MN8014,26.2,26.133333333333333,WPG,1.453,0.732,20.08759721938542,0.06666666666666643
MN8014,26.3,26.363636363636363,WPG,1.409,0.801,20.02001271528381,0.0636363636363626
MN8014,26.4,26.363636363636363,WPG,1.409,0.801,20.02001271528381,0.036363636363635266
MN8014,26.5,26.448979591836736,WPG,1.435,0.886,26.446928569775515,0.051020408163264364
MN8014,26.6,26.6,WPG,1.57,0.883,32.87676687618308,0.0
MN8014,26.7,26.714285714285715,WPG,1.451,0.881,29.540076928327828,0.014285714285716011
MN8014,26.8,26.83333333333333,WPG,1.383,0.846,20.147634427504286,0.033333333333327886
MN8014,26.9,26.892307692307693,WPG,1.619,0.873,30.60958333386436,0.007692307692305889
MN8014,27.0,27.0,WPG,1.317,0.794,18.50919921036826,0.0
MN8014,27.1,27.125,WPG,1.464,0.802,27.59000115811638,0.02499999999999858
MN8014,27.2,27.23809523809524,WPG,1.353,0.843,22.205522354417504,0.03809523809524151
MN8014,27.3,27.23809523809524,WPG,1.353,0.843,22.205522354417504,0.06190476190475991
MN8014,27.4,27.40740740740741,WPG,1.595,0.897,37.91050402525506,0.00740740740740975
MN8014,27.5,27.49090909090909,WPG,1.604,0.87,34.49292979630096,0.009090909090911481
MN8014,27.6,27.5625,WPG,1.601,0.898,33.31812782587027,0.03750000000000142
MN8014,27.8,27.857142857142858,WPG,1.62,0.895,36.57564104710027,0.05714285714285694
MN8014,27.9,27.857142857142858,WPG,1.62,0.895,36.57564104710027,0.04285714285714093
MN8014,28.0,28.0,WPG,1.491,0.839,33.57253365672833,0.0
MN8014,28.1,28.115384615384617,WPG,1.628,0.85,35.06005408818585,0.01538461538461533
MN8014,28.2,28.2,WPG,1.668,0.853,31.969690902246636,0.0
MN8014,28.3,28.33333333333333,WPG,1.496,0.874,29.59668266184554,0.033333333333327886
MN8014,28.4,28.444444444444443,WPG,1.495,0.869,32.92153119529961,0.04444444444444429
MN8014,28.5,28.5,WPG,1.642,0.89,40.95656307272187,0.0
MN8014,28.6,28.6,WPG,1.531,0.809,34.13087763806274,0.0
MN8014,28.7,28.711111111111112,WPG,1.546,0.865,27.786384816522144,0.011111111111112848
MN8014,28.8,28.77777777777778,WPG,1.564,0.813,30.19165651124,0.022222222222222143
MN8014,28.9,28.85185185185185,WPG,1.653,0.881,36.60611100526332,0.048148148148147385
MN8014,29.0,29.0,WPG,1.439,0.846,20.91344775970176,0.0
MN8014,29.1,29.166666666666668,WPG,1.527,0.842,31.544649346834568,0.06666666666666643
MN8014,29.2,29.166666666666668,WPG,1.527,0.842,31.544649346834568,0.03333333333333144
MN8014,29.3,29.285714285714285,WPG,1.667,0.89,36.72269888469376,0.014285714285716011
MN8014,29.4,29.33333333333333,WPG,1.664,0.902,35.17883810063668,0.06666666666666998
MN8014,29.5,29.46938775510204,WPG,1.67,0.886,40.1869128055044,0.03061224489795933
MN8014,29.6,29.571428571428573,WPG,1.412,0.843,23.065347095391903,0.02857142857142847
MN8014,29.7,29.6875,WPG,1.375,0.794,19.329491923087648,0.01249999999999929
MN8014,29.8,29.75,WPG,1.687,0.849,38.01637660585964,0.05000000000000071
MN8014,30.0,30.0,WPG,1.546,0.881,30.99078165673641,0.0
MN8014,30.3,30.4,WPG,1.599,0.845,29.99041382350161,0.09999999999999787
MN8014,30.4,30.4,WPG,1.599,0.845,29.99041382350161,0.0
MN8014,30.5,30.545454545454547,WPG,1.573,0.811,32.91266485312887,0.045454545454546746
MN8014,30.6,30.6,WPG,1.6,0.851,26.871654970653623,0.0
MN8014,30.7,30.75,WPG,1.718,0.895,38.19677971647722,0.05000000000000071
MN8014,30.8,30.814814814814813,WPG,1.515,0.806,27.787892886928937,0.014814814814812394
MN8014,30.9,30.814814814814813,WPG,1.515,0.806,27.787892886928937,0.08518518518518547
MN8014,31.0,31.0,WPG,1.472,0.835,28.097437512048185,0.0
MN8014,31.1,31.085714285714285,WPG,1.586,0.858,34.02451699219661,0.014285714285716011
MN8014,31.2,31.25,WPG,1.585,0.846,31.41096085954996,0.05000000000000071
MN8014,31.3,31.25,WPG,1.585,0.846,31.41096085954996,0.05000000000000071
MN8014,31.4,31.45,WPG,1.587,0.862,31.292589354401063,0.05000000000000071
MN8014,31.5,31.45,WPG,1.587,0.862,31.292589354401063,0.05000000000000071
MN8014,31.6,31.666666666666668,WPG,1.748,0.89,42.79191330575671,0.06666666666666643
MN8014,31.7,31.714285714285715,WPG,1.594,0.874,31.11075177566851,0.014285714285716011
MN8014,31.8,31.875,WPG,1.613,0.839,35.54822567491166,0.07499999999999929
MN8014,31.9,31.875,WPG,1.613,0.839,35.54822567491166,0.02499999999999858
MN8014,32.0,32.0,WPG,1.772,0.865,42.28510888298717,0.0
MN8014,32.1,32.111111111111114,WPG,1.615,0.869,34.65227643051731,0.011111111111112848
MN8014,32.2,32.2,WPG,1.496,0.76,19.83512245228668,0.0
MN8014,32.3,32.30769230769231,WPG,1.648,0.803,28.547351478991335,0.007692307692309441
MN8014,32.4,32.30769230769231,WPG,1.648,0.803,28.547351478991335,0.09230769230769198
MN8014,32.5,32.5,WPG,1.49,0.794,27.550407235053427,0.0
MN8014,32.6,32.57142857142857,WPG,1.44,0.791,22.14263267820381,0.028571428571432023
MN8014,32.7,32.6530612244898,WPG,1.793,0.886,42.07829484138578,0.0469387755102062
MN8014,32.8,32.888888888888886,WPG,1.632,0.842,33.330979837536795,0.08888888888888857
MN8014,32.9,32.888888888888886,WPG,1.632,0.842,33.330979837536795,0.011111111111112848
MN8014,33.0,33.0,WPG,1.38,0.786,18.876811705628903,0.0
MN8014,33.1,33.142857142857146,WPG,1.609,0.73,23.868374283398342,0.04285714285714448
MN8014,33.2,33.142857142857146,WPG,1.609,0.73,23.868374283398342,0.05714285714285694
MN8014,33.3,33.291666666666664,WPG,1.849,0.818,38.59139268068895,0.00833333333333286
MN8014,33.4,33.476190476190474,WPG,1.822,0.881,47.01093344289906,0.07619047619047592
MN8014,33.5,33.476190476190474,WPG,1.822,0.881,47.01093344289906,0.0238095238095255
MN8014,33.6,33.583333333333336,WPG,1.546,0.803,31.253751656477235,0.01666666666666572
MN8014,33.7,33.785714285714285,WPG,1.824,0.895,39.86269382128505,0.08571428571428186
MN8014,33.8,33.785714285714285,WPG,1.824,0.895,39.86269382128505,0.014285714285712459
MN8014,34.0,34.0,WPG,1.847,0.845,45.70076684109033,0.0
MN8014,34.2,34.22222222222222,WPG,1.483,0.722,23.065841224297465,0.02222222222221859
MN8014,34.3,34.34615384615385,WPG,1.878,0.85,38.83144837283479,0.04615384615384954
MN8014,34.4,34.34615384615385,WPG,1.878,0.85,38.83144837283479,0.05384615384615188
MN8014,34.5,34.54545454545455,WPG,1.727,0.812,34.908219558061376,0.045454545454546746
MN8014,34.6,34.61538461538461,WPG,1.745,0.803,29.63118395812692,0.015384615384611777
MN8014,34.7,34.75555555555555,WPG,1.9,0.817,41.17281316194372,0.05555555555555003
MN8014,34.8,34.75555555555555,WPG,1.9,0.817,41.17281316194372,0.04444444444444429
MN8014,34.9,34.97142857142857,WPG,1.698,0.858,35.856672628349,0.0714285714285694
MN8014,35.0,35.0,WPG,1.584,0.83,32.87072608991733,0.0
MN8014,35.1,35.1,WPG,1.875,0.862,47.625605867162776,0.0
MN8014,35.2,35.2,WPG,1.703,0.854,39.78397824007563,0.0
MN8014,35.3,35.25925925925926,WPG,1.624,0.807,29.524788230123576,0.040740740740737635
MN8014,35.4,35.357142857142854,WPG,1.627,0.836,29.8124894986708,0.04285714285714448
MN8014,35.5,35.44444444444444,WPG,1.601,0.797,26.524601418648174,0.055555555555557135
MN8014,35.6,35.65,WPG,1.712,0.799,35.781337481597234,0.04999999999999716
MN8014,35.7,35.714285714285715,WPG,1.51,0.791,23.09525500587976,0.014285714285712459
MN8014,35.8,35.714285714285715,WPG,1.51,0.791,23.09525500587976,0.08571428571428186
MN8014,36.0,36.0,WPG,1.73,0.839,37.56100030138095,0.0
MN8014,36.4,36.41666666666666,WPG,1.487,0.787,25.84709569992764,0.016666666666658614
MN8014,36.5,36.41666666666666,WPG,1.487,0.787,25.84709569992764,0.08333333333334281
MN8014,36.7,36.75,WPG,1.479,0.72,19.027324216981068,0.04999999999999716
MN8014,36.8,36.833333333333336,WPG,1.79,0.842,35.210251756488255,0.033333333333338544
MN8014,36.9,36.833333333333336,WPG,1.79,0.842,35.210251756488255,0.06666666666666288
MN8014,37.0,37.0,WPG,1.759,0.809,38.37878585980013,0.0
MN8014,37.1,37.142857142857146,WPG,1.646,0.8,35.76392729381486,0.04285714285714448
MN8014,37.2,37.142857142857146,WPG,1.646,0.8,35.76392729381486,0.05714285714285694
MN8014,37.5,37.5925925925926,WPG,1.818,0.849,31.99030073407828,0.09259259259260233
MN8014,37.6,37.5925925925926,WPG,1.818,0.849,31.99030073407828,0.007407407407399091
MN8014,37.7,37.8,WPG,1.973,0.845,48.102020729842906,0.09999999999999432
MN8014,37.8,37.8,WPG,1.973,0.845,48.102020729842906,0.0
MN8014,37.9,37.92307692307692,WPG,1.725,0.681,30.999632039833703,0.02307692307692122
MN8014,38.0,38.0,WPG,1.895,0.686,35.28456775446851,0.0
MN8014,38.2,38.266666666666666,WPG,1.878,0.755,36.98013422050563,0.06666666666666288
MN8014,38.3,38.266666666666666,WPG,1.878,0.755,36.98013422050563,0.03333333333333144
MN8014,38.4,38.4,WPG,1.79,0.799,37.129265242430016,0.0
MN8014,38.5,38.5,WPG,1.712,0.804,33.25578694298032,0.0
MN8014,38.6,38.63636363636363,WPG,1.835,0.8,35.0203459953923,0.03636363636363171
MN8014,38.7,38.63636363636363,WPG,1.835,0.8,35.0203459953923,0.06363636363636971
MN8014,38.8,38.78787878787879,WPG,1.847,0.812,36.91021207010447,0.012121212121208202
MN8014,39.0,39.0,WPG,1.66,0.791,32.827258538532,0.0
MN8014,39.1,39.08571428571429,WPG,1.826,0.859,37.7462473181149,0.014285714285712459
MN8014,39.5,39.51020408163265,WPG,2.034,0.886,45.97147627089855,0.010204081632650741
MN8014,39.6,39.66666666666666,WPG,1.849,0.854,41.94107122005962,0.06666666666665577
MN8014,39.7,39.66666666666666,WPG,1.849,0.854,41.94107122005962,0.03333333333334565
MN8014,40.0,40.0,WPG,1.711,0.831,34.825287340479655,0.0
MN8014,40.1,40.11111111111112,WPG,2.066,0.87,55.23221253177461,0.011111111111119953
MN8014,40.2,40.11111111111112,WPG,2.066,0.87,55.23221253177461,0.08888888888888147
MN8014,40.3,40.375,WPG,1.864,0.84,39.63348323483816,0.07500000000000284
MN8014,40.4,40.375,WPG,1.864,0.84,39.63348323483816,0.02499999999999858
MN8014,40.6,40.61111111111112,WPG,2.07,0.813,51.45271170897281,0.011111111111119953
MN8014,40.7,40.61111111111112,WPG,2.07,0.813,51.45271170897281,0.08888888888888147
MN8014,41.0,41.0,WPG,2.096,0.843,53.49263511950749,0.0
MN8014,41.1,41.11111111111112,WPG,2.003,0.686,36.759973161645895,0.011111111111119953
MN8014,41.2,41.25,WPG,1.874,0.799,38.49921381242736,0.04999999999999716
MN8014,41.3,41.333333333333336,WPG,1.763,0.744,39.80825134938859,0.033333333333338544
MN8014,41.4,41.36363636363637,WPG,1.82,0.749,34.794284778644474,0.03636363636363171
MN8014,41.5,41.53846153846154,WPG,1.806,0.68,32.374048236016186,0.0384615384615401
MN8014,41.6,41.6,WPG,1.934,0.81,40.6271267170144,0.0
MN8014,41.7,41.6875,WPG,1.765,0.794,31.050553009883537,0.012500000000002842
MN8014,41.8,41.888888888888886,WPG,1.695,0.795,31.94075888353564,0.08888888888888857
MN8014,41.9,41.888888888888886,WPG,1.695,0.795,31.94075888353564,0.011111111111112848
MN8014,42.4,42.42857142857143,WPG,1.747,0.791,34.14560827727844,0.028571428571432023
MN8014,42.5,42.42857142857143,WPG,1.747,0.791,34.14560827727844,0.0714285714285694
MN8014,42.6,42.66666666666666,WPG,1.784,0.8,38.00705154599327,0.06666666666665577
MN8014,42.7,42.66666666666666,WPG,1.784,0.8,38.00705154599327,0.03333333333334565
